EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
312,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,100,39.626,-0.9989573046285818,0.21142116795319063,0.14533333677663193
313,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,150,69.938,-1.2065065679243574,0.12014209415763867,0.05368739052106742
314,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,200,93.784,-0.9823363489902672,0.11872392476506798,0.07933332028866182
315,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,250,104.798,-0.42309717475460806,0.2273956340078007,0.06859165750226426
316,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,300,98.074,0.036236283729969024,0.28751264035507373,0.09283067416927247
317,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,350,93.86,0.24474846966084063,0.2469017436067114,0.11991107224779175
318,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,400,97.088,0.24883892561749402,0.22376970966845441,0.09050466450674821
319,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,450,94.844,0.22347262600180587,0.2390655123274584,0.06212145707591305
320,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.02,16,16,500,95.5,0.26990306277560444,0.2004524486588098,0.022043077876192304
321,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,50,53.576,-0.7982305706282329,0.0039285633975812626,0.6914298377339617
322,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,100,101.696,-1.2131122724373888,0.007262422614336771,0.7625481087755698
323,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,150,137.412,-1.0996090935767033,0.0749983784493528,0.5570932815990881
324,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,200,156.456,-0.34301622357498024,0.24865679509431196,0.21721713380461907
325,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,250,154.858,0.055460026044450564,0.2748953763165975,0.06501748081938118
326,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,300,144.808,0.25288353802655233,0.23877435363565672,0.05117204644901416
327,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,350,140.048,0.3849242401232001,0.18437993461516092,0.053084073386379174
328,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,400,131.234,0.40628304049011954,0.16300296690778102,0.06199372911600975
329,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,450,124.608,0.44860795861932,0.12784327507732365,0.06450987640214223
330,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,0,0,500,131.418,0.38189685823981956,0.12209205529651271,0.07448574355879929
331,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,50,12.722,-0.5026772854409636,0.26524865755770144,0.5134781944173087
332,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,100,37.42,-0.9629601714078537,0.20730561792143437,0.1442816984474915
333,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,150,67.48,-1.2543688447256132,0.06156203645157917,0.23917710608734097
334,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,200,96.828,-0.9725235838341667,0.12220753131845519,0.3168369050891665
335,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,250,104.25,-0.45089274398163565,0.21525907794687804,0.2054119243701787
336,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,300,106.206,-0.0018543815093538176,0.2729423172826558,0.14328492347896726
337,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,350,104.464,0.2292120451617754,0.2517608757797841,0.14228622424811477
338,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,400,95.29,0.2398436740773977,0.23580895897003873,0.13956143580771743
339,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,450,94.142,0.20999327597982964,0.2378320273790877,0.19031667632446098
340,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.25,16,16,500,96.58,0.2739609974367558,0.19815049936038165,0.16834030964821944
341,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,50,50.82,-0.7576083971845167,0.006775886525010984,0.7706551288480874
342,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,100,101.77,-1.2245164714286112,0.00765881887643243,0.8192506498119645
343,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,150,143.126,-1.0664847105202777,0.0935830801076153,0.6227175037402254
344,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,200,167.712,-0.35891639925237523,0.273694866448411,0.2553019185597486
345,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,250,166.042,-0.03246601535147285,0.315420735967124,0.14135110003941087
346,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,300,157.974,0.20374230136247307,0.29866625764961596,0.14253472766312153
347,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,350,150.614,0.3183897572311555,0.25225294855928787,0.17157049536073707
348,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,400,149.524,0.37232573279287434,0.2210697504374896,0.19116417753348913
349,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,450,142.552,0.3915094471823274,0.19777504753472852,0.20857557963532597
350,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,0,0,500,138.202,0.3559678982932393,0.18839464578700071,0.2608836716807286
351,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,50,7.444,-0.5196755487054602,0.25345330302431957,0.4856245263764795
352,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,100,34.306,-1.0609085021735722,0.08930863071390022,0.3564116813502235
353,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,150,67.69,-1.3776490497611105,0.021444693625380516,0.6815585803395168
354,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,200,91.836,-1.061644264385258,0.10283022485960443,0.5154832095186437
355,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,250,104.162,-0.4874654681769249,0.21031933228786795,0.3147638444317079
356,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,300,101.62,-0.08814240055228678,0.2742842061605786,0.2523442104408751
357,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,350,101.192,0.18289824976422162,0.24844074058189836,0.2645180273733189
358,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,400,102.036,0.25839313827894583,0.2386860578596282,0.2655309581688085
359,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,450,93.488,0.2216881010915446,0.23374571943473968,0.3158081629089327
360,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.5,16,16,500,96.456,0.27446676954503296,0.21607788874599537,0.3390007600796323
361,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,50,40.668,-0.7503892005777553,0.009254482817459437,0.7989130838736426
362,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,100,90.954,-1.2249856442404246,0.006028726613270707,0.8458228526226843
363,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,150,133.584,-1.147763987145662,0.07567369909347922,0.6972818141457128
364,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,200,157.76,-0.4977699119666641,0.256679428751218,0.3746828958827057
365,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,250,158.346,-0.12689776008883555,0.33382698148521395,0.24424431371454186
366,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,300,153.03,0.10406115669485624,0.3394357397806213,0.2623732730243522
367,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,350,145.152,0.28236259204213493,0.293734070194388,0.29725944623736655
368,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,400,137.328,0.3483680722498682,0.2587640164451485,0.33929581588546476
369,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,450,138.246,0.3876629658210466,0.2427529482252564,0.37909070433442676
370,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,0,0,500,133.088,0.34429549592340875,0.24358949196092974,0.40595895948332983
371,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,16,16,50,4.794,-0.5238377931241295,0.21247155737568174,0.44933934772287215
372,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,16,16,100,28.146,-1.1950357637588942,0.005567923212491993,0.8174003848252667
373,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.02,0.75,16,16,150,61.006,-1.3924862478453812,0.010366183674446916,0.8145059546958678
